Units,Weight ,Value,Country Name,Description,Commodity Code
0,5953,17778,CHINA,ANGLES TIES FOR FASTENING DECORATION TILES IN CEILINGS,73089030
0,54,1210,U.S.A,ANGLES TIES FOR FASTENING DECORATION TILES IN CEILINGS,73089030
0,99,1149,GERMANY,ANGLES TIES FOR FASTENING DECORATION TILES IN CEILINGS,73089030
0,162,2050,UNITED KINGDOM,ANGLES TIES FOR FASTENING DECORATION TILES IN CEILINGS,73089030
0,421,3212,TURKEY,ANGLES TIES FOR FASTENING DECORATION TILES IN CEILINGS,73089030
0,588,5188,Other Countries,ANGLES TIES FOR FASTENING DECORATION TILES IN CEILINGS,73089030
0,173,1062,BAHRAIN,"SCAFFOLDINGS, PROPS, PLATFORMS AND FITTINGS",73089040
0,4901,17631,UNITED ARAB EMIRATES,"SCAFFOLDINGS, PROPS, PLATFORMS AND FITTINGS",73089040
0,4318,24041,INDIA,"SCAFFOLDINGS, PROPS, PLATFORMS AND FITTINGS",73089040
0,60,3517,THAILAND,"SCAFFOLDINGS, PROPS, PLATFORMS AND FITTINGS",73089040
0,5430,15727,CHINA,"SCAFFOLDINGS, PROPS, PLATFORMS AND FITTINGS",73089040
0,59,1217,TAIWAN,"SCAFFOLDINGS, PROPS, PLATFORMS AND FITTINGS",73089040
0,71,1179,U.S.A,"SCAFFOLDINGS, PROPS, PLATFORMS AND FITTINGS",73089040
0,2443,30142,AUSTRIA,"SCAFFOLDINGS, PROPS, PLATFORMS AND FITTINGS",73089040
0,192,4946,GERMANY,"SCAFFOLDINGS, PROPS, PLATFORMS AND FITTINGS",73089040
0,715,1883,UNITED KINGDOM,"SCAFFOLDINGS, PROPS, PLATFORMS AND FITTINGS",73089040
0,103,1766,ITALY,"SCAFFOLDINGS, PROPS, PLATFORMS AND FITTINGS",73089040
0,400,2773,TURKEY,"SCAFFOLDINGS, PROPS, PLATFORMS AND FITTINGS",73089040
0,849,5872,Other Countries,"SCAFFOLDINGS, PROPS, PLATFORMS AND FITTINGS",73089040
0,236,6143,LEBANON,OTHER IRON OR STEEL STRUCTURES OR PARTS,73089090
0,2998,15187,JORDAN,OTHER IRON OR STEEL STRUCTURES OR PARTS,73089090
0,659,4367,BAHRAIN,OTHER IRON OR STEEL STRUCTURES OR PARTS,73089090
0,838,7248,QATAR,OTHER IRON OR STEEL STRUCTURES OR PARTS,73089090
0,553,1470,SULTANATE OF OMAN,OTHER IRON OR STEEL STRUCTURES OR PARTS,73089090
0,68751,302043,UNITED ARAB EMIRATES,OTHER IRON OR STEEL STRUCTURES OR PARTS,73089090
0,9705,48915,INDIA,OTHER IRON OR STEEL STRUCTURES OR PARTS,73089090
0,203,4207,THAILAND,OTHER IRON OR STEEL STRUCTURES OR PARTS,73089090
0,650,3752,MALAYSIA,OTHER IRON OR STEEL STRUCTURES OR PARTS,73089090
0,43,1322,VIETNAM,OTHER IRON OR STEEL STRUCTURES OR PARTS,73089090
0,34079,166183,CHINA,OTHER IRON OR STEEL STRUCTURES OR PARTS,73089090
0,1118,13013,TAIWAN,OTHER IRON OR STEEL STRUCTURES OR PARTS,73089090
0,16650,273916,SOUTH KOREA,OTHER IRON OR STEEL STRUCTURES OR PARTS,73089090
0,1479,13566,JAPAN,OTHER IRON OR STEEL STRUCTURES OR PARTS,73089090
0,2897,7411,EGYPT,OTHER IRON OR STEEL STRUCTURES OR PARTS,73089090
0,491,10518,SOUTH AFRICA,OTHER IRON OR STEEL STRUCTURES OR PARTS,73089090
0,305,2180,AUSTRALIA,OTHER IRON OR STEEL STRUCTURES OR PARTS,73089090
0,266,1758,NEW ZEALAND,OTHER IRON OR STEEL STRUCTURES OR PARTS,73089090
0,2227,45586,U.S.A,OTHER IRON OR STEEL STRUCTURES OR PARTS,73089090
0,30,1547,CANADA,OTHER IRON OR STEEL STRUCTURES OR PARTS,73089090
0,92,2967,MEXICO,OTHER IRON OR STEEL STRUCTURES OR PARTS,73089090
0,49,1126,FINLAND,OTHER IRON OR STEEL STRUCTURES OR PARTS,73089090
0,135,10588,SWEDEN,OTHER IRON OR STEEL STRUCTURES OR PARTS,73089090
0,5,1002,DENMARK,OTHER IRON OR STEEL STRUCTURES OR PARTS,73089090
0,49,2071,SWITZERLAND,OTHER IRON OR STEEL STRUCTURES OR PARTS,73089090
0,542,13241,AUSTRIA,OTHER IRON OR STEEL STRUCTURES OR PARTS,73089090
0,3171,153191,GERMANY,OTHER IRON OR STEEL STRUCTURES OR PARTS,73089090
0,1665,21157,NETHERLANDS,OTHER IRON OR STEEL STRUCTURES OR PARTS,73089090
0,614,3353,BELGIUM,OTHER IRON OR STEEL STRUCTURES OR PARTS,73089090
0,4026,66694,UNITED KINGDOM,OTHER IRON OR STEEL STRUCTURES OR PARTS,73089090
0,348,14779,FRANCE,OTHER IRON OR STEEL STRUCTURES OR PARTS,73089090
0,1621,40086,ITALY,OTHER IRON OR STEEL STRUCTURES OR PARTS,73089090
0,594,2314,GREECE,OTHER IRON OR STEEL STRUCTURES OR PARTS,73089090
0,8738,91791,TURKEY,OTHER IRON OR STEEL STRUCTURES OR PARTS,73089090
0,2519,41501,SPAIN,OTHER IRON OR STEEL STRUCTURES OR PARTS,73089090
0,193,2049,POLAND,OTHER IRON OR STEEL STRUCTURES OR PARTS,73089090
0,36,1060,HUNGARY,OTHER IRON OR STEEL STRUCTURES OR PARTS,73089090
0,1076,6337,ROMANIA,OTHER IRON OR STEEL STRUCTURES OR PARTS,73089090
0,119,1555,SLOVENIA,OTHER IRON OR STEEL STRUCTURES OR PARTS,73089090
0,98,1316,CZECH REPUBLIC,OTHER IRON OR STEEL STRUCTURES OR PARTS,73089090
0,247,2566,SLOVAKIA,OTHER IRON OR STEEL STRUCTURES OR PARTS,73089090
0,898,5666,Other Countries,OTHER IRON OR STEEL STRUCTURES OR PARTS,73089090
0,131,2393,UNITED ARAB EMIRATES,WATER TANKS FOR HOUSEHOLD USE OVER 300 LITERS,73090010
0,65,1066,MALAYSIA,WATER TANKS FOR HOUSEHOLD USE OVER 300 LITERS,73090010
0,318,5839,CHINA,WATER TANKS FOR HOUSEHOLD USE OVER 300 LITERS,73090010
0,87,2514,EGYPT,WATER TANKS FOR HOUSEHOLD USE OVER 300 LITERS,73090010
0,797,8665,U.S.A,WATER TANKS FOR HOUSEHOLD USE OVER 300 LITERS,73090010
0,127,5062,PORTUGAL,WATER TANKS FOR HOUSEHOLD USE OVER 300 LITERS,73090010
0,138,3140,GERMANY,WATER TANKS FOR HOUSEHOLD USE OVER 300 LITERS,73090010
0,142,1992,UNITED KINGDOM,WATER TANKS FOR HOUSEHOLD USE OVER 300 LITERS,73090010
0,81,1961,ITALY,WATER TANKS FOR HOUSEHOLD USE OVER 300 LITERS,73090010
0,75,1236,TURKEY,WATER TANKS FOR HOUSEHOLD USE OVER 300 LITERS,73090010
0,109,2671,Other Countries,WATER TANKS FOR HOUSEHOLD USE OVER 300 LITERS,73090010
0,355,4814,BAHRAIN,OTHER IRON OR STEEL TANKS OVER 300 LITERS,73090090
0,2156,35317,UNITED ARAB EMIRATES,OTHER IRON OR STEEL TANKS OVER 300 LITERS,73090090
0,523,4927,INDIA,OTHER IRON OR STEEL TANKS OVER 300 LITERS,73090090
0,71,2722,MALAYSIA,OTHER IRON OR STEEL TANKS OVER 300 LITERS,73090090
0,27049,108453,CHINA,OTHER IRON OR STEEL TANKS OVER 300 LITERS,73090090
0,124,3529,TAIWAN,OTHER IRON OR STEEL TANKS OVER 300 LITERS,73090090
0,612,19806,SOUTH KOREA,OTHER IRON OR STEEL TANKS OVER 300 LITERS,73090090
0,20,1386,JAPAN,OTHER IRON OR STEEL TANKS OVER 300 LITERS,73090090
0,91,12213,INDONESIA,OTHER IRON OR STEEL TANKS OVER 300 LITERS,73090090
0,245,3747,EGYPT,OTHER IRON OR STEEL TANKS OVER 300 LITERS,73090090
0,2276,7372,SOUTH AFRICA,OTHER IRON OR STEEL TANKS OVER 300 LITERS,73090090
0,655,14149,U.S.A,OTHER IRON OR STEEL TANKS OVER 300 LITERS,73090090
0,18,1575,CANADA,OTHER IRON OR STEEL TANKS OVER 300 LITERS,73090090
0,32,1346,DENMARK,OTHER IRON OR STEEL TANKS OVER 300 LITERS,73090090
0,473,15762,PORTUGAL,OTHER IRON OR STEEL TANKS OVER 300 LITERS,73090090
0,722,18870,GERMANY,OTHER IRON OR STEEL TANKS OVER 300 LITERS,73090090
0,1047,20663,NETHERLANDS,OTHER IRON OR STEEL TANKS OVER 300 LITERS,73090090
0,571,10675,UNITED KINGDOM,OTHER IRON OR STEEL TANKS OVER 300 LITERS,73090090
0,240,3181,FRANCE,OTHER IRON OR STEEL TANKS OVER 300 LITERS,73090090
0,337,18658,ITALY,OTHER IRON OR STEEL TANKS OVER 300 LITERS,73090090
0,470,7734,TURKEY,OTHER IRON OR STEEL TANKS OVER 300 LITERS,73090090
0,37,1951,SPAIN,OTHER IRON OR STEEL TANKS OVER 300 LITERS,73090090
0,289,2573,POLAND,OTHER IRON OR STEEL TANKS OVER 300 LITERS,73090090
0,148,3997,BULGARIA,OTHER IRON OR STEEL TANKS OVER 300 LITERS,73090090
0,48,2448,"E.D.,N.E.S",OTHER IRON OR STEEL TANKS OVER 300 LITERS,73090090
0,297,3969,Other Countries,OTHER IRON OR STEEL TANKS OVER 300 LITERS,73090090
0,575,11274,UNITED ARAB EMIRATES,TANKS AND DRUMS 50 L TO 300 L OF IRON OR STEEL,73101000
0,38,1620,SINGAPORE,TANKS AND DRUMS 50 L TO 300 L OF IRON OR STEEL,73101000
0,143,1327,CHINA,TANKS AND DRUMS 50 L TO 300 L OF IRON OR STEEL,73101000
0,9,1567,JAPAN,TANKS AND DRUMS 50 L TO 300 L OF IRON OR STEEL,73101000
0,62,4353,U.S.A,TANKS AND DRUMS 50 L TO 300 L OF IRON OR STEEL,73101000
0,43,1553,SWEDEN,TANKS AND DRUMS 50 L TO 300 L OF IRON OR STEEL,73101000
0,77,13265,GERMANY,TANKS AND DRUMS 50 L TO 300 L OF IRON OR STEEL,73101000
0,40,1093,FRANCE,TANKS AND DRUMS 50 L TO 300 L OF IRON OR STEEL,73101000
0,147,2856,ITALY,TANKS AND DRUMS 50 L TO 300 L OF IRON OR STEEL,73101000
0,30,1905,SPAIN,TANKS AND DRUMS 50 L TO 300 L OF IRON OR STEEL,73101000
0,243,3962,Other Countries,TANKS AND DRUMS 50 L TO 300 L OF IRON OR STEEL,73101000
0,366,3433,JORDAN,OTHER CANS UNDER 50 L,73102190
0,360,3758,UNITED ARAB EMIRATES,OTHER CANS UNDER 50 L,73102190
0,2149,11801,CHINA,OTHER CANS UNDER 50 L,73102190
0,53,1315,U.S.A,OTHER CANS UNDER 50 L,73102190
0,104,4315,NETHERLANDS,OTHER CANS UNDER 50 L,73102190
0,238,2987,TURKEY,OTHER CANS UNDER 50 L,73102190
0,272,3109,Other Countries,OTHER CANS UNDER 50 L,73102190
0,253,2182,JORDAN,"OTHER TANKS, DRUMS AND THE LIKE UNDER 50 L",73102900
0,717,6952,UNITED ARAB EMIRATES,"OTHER TANKS, DRUMS AND THE LIKE UNDER 50 L",73102900
0,652,7092,INDIA,"OTHER TANKS, DRUMS AND THE LIKE UNDER 50 L",73102900
0,4158,17015,CHINA,"OTHER TANKS, DRUMS AND THE LIKE UNDER 50 L",73102900
0,330,4942,U.S.A,"OTHER TANKS, DRUMS AND THE LIKE UNDER 50 L",73102900
0,38,2577,FINLAND,"OTHER TANKS, DRUMS AND THE LIKE UNDER 50 L",73102900
0,95,1393,DENMARK,"OTHER TANKS, DRUMS AND THE LIKE UNDER 50 L",73102900
0,88,2810,GERMANY,"OTHER TANKS, DRUMS AND THE LIKE UNDER 50 L",73102900
0,91,2376,NETHERLANDS,"OTHER TANKS, DRUMS AND THE LIKE UNDER 50 L",73102900
0,474,18094,ITALY,"OTHER TANKS, DRUMS AND THE LIKE UNDER 50 L",73102900
0,516,7680,TURKEY,"OTHER TANKS, DRUMS AND THE LIKE UNDER 50 L",73102900
0,86,6688,SPAIN,"OTHER TANKS, DRUMS AND THE LIKE UNDER 50 L",73102900
0,159,1475,POLAND,"OTHER TANKS, DRUMS AND THE LIKE UNDER 50 L",73102900
0,60,1188,ROMANIA,"OTHER TANKS, DRUMS AND THE LIKE UNDER 50 L",73102900
0,653,6276,Other Countries,"OTHER TANKS, DRUMS AND THE LIKE UNDER 50 L",73102900
0,663,2730,CHINA,CONTAINERS FOR OXYGEN,73110010
0,39,6196,U.S.A,CONTAINERS FOR OXYGEN,73110010
0,8,1319,NETHERLANDS,CONTAINERS FOR OXYGEN,73110010
0,2,4066,UNITED KINGDOM,CONTAINERS FOR OXYGEN,73110010
0,2614,9960,TURKEY,CONTAINERS FOR OXYGEN,73110010
0,812,4280,CZECH REPUBLIC,CONTAINERS FOR OXYGEN,73110010
0,31,1053,Other Countries,CONTAINERS FOR OXYGEN,73110010
0,53,1345,BAHRAIN,CONTAINERS FOR OTHER GASES,73110090
0,248,7297,UNITED ARAB EMIRATES,CONTAINERS FOR OTHER GASES,73110090
0,674,13383,INDIA,CONTAINERS FOR OTHER GASES,73110090
0,8,1412,SINGAPORE,CONTAINERS FOR OTHER GASES,73110090
0,3185,21945,CHINA,CONTAINERS FOR OTHER GASES,73110090
0,672,13091,U.S.A,CONTAINERS FOR OTHER GASES,73110090
0,727,5311,GERMANY,CONTAINERS FOR OTHER GASES,73110090
0,2017,13117,UNITED KINGDOM,CONTAINERS FOR OTHER GASES,73110090
0,44,1339,FRANCE,CONTAINERS FOR OTHER GASES,73110090
0,668,10401,ITALY,CONTAINERS FOR OTHER GASES,73110090
0,2084,24976,TURKEY,CONTAINERS FOR OTHER GASES,73110090
0,64,1635,SPAIN,CONTAINERS FOR OTHER GASES,73110090
0,125,1746,POLAND,CONTAINERS FOR OTHER GASES,73110090
0,123,1181,CZECH REPUBLIC,CONTAINERS FOR OTHER GASES,73110090
0,307,4078,Other Countries,CONTAINERS FOR OTHER GASES,73110090
0,896,3628,INDIA,"ELECRIC WIRE AND CABLE, NOT INSULATED",73121010
0,185,2028,THAILAND,"ELECRIC WIRE AND CABLE, NOT INSULATED",73121010
0,702,3771,CHINA,"ELECRIC WIRE AND CABLE, NOT INSULATED",73121010
0,1,3381,JAPAN,"ELECRIC WIRE AND CABLE, NOT INSULATED",73121010
0,57,1199,U.S.A,"ELECRIC WIRE AND CABLE, NOT INSULATED",73121010
0,162,2614,Other Countries,"ELECRIC WIRE AND CABLE, NOT INSULATED",73121010
0,725,2025,SULTANATE OF OMAN,"OTHER STRANDED WIRE AND CABLE, STEEL, NOT INSULATED",73121090
0,1245,5667,UNITED ARAB EMIRATES,"OTHER STRANDED WIRE AND CABLE, STEEL, NOT INSULATED",73121090
0,371,1918,INDIA,"OTHER STRANDED WIRE AND CABLE, STEEL, NOT INSULATED",73121090
0,411,1850,THAILAND,"OTHER STRANDED WIRE AND CABLE, STEEL, NOT INSULATED",73121090
0,4073,14118,CHINA,"OTHER STRANDED WIRE AND CABLE, STEEL, NOT INSULATED",73121090
0,200,2534,SOUTH KOREA,"OTHER STRANDED WIRE AND CABLE, STEEL, NOT INSULATED",73121090
0,46,1132,JAPAN,"OTHER STRANDED WIRE AND CABLE, STEEL, NOT INSULATED",73121090
0,446,6982,U.S.A,"OTHER STRANDED WIRE AND CABLE, STEEL, NOT INSULATED",73121090
0,36,2076,CANADA,"OTHER STRANDED WIRE AND CABLE, STEEL, NOT INSULATED",73121090
0,373,7797,GERMANY,"OTHER STRANDED WIRE AND CABLE, STEEL, NOT INSULATED",73121090
0,58,1065,BELGIUM,"OTHER STRANDED WIRE AND CABLE, STEEL, NOT INSULATED",73121090
0,254,3572,UNITED KINGDOM,"OTHER STRANDED WIRE AND CABLE, STEEL, NOT INSULATED",73121090
0,356,2088,SPAIN,"OTHER STRANDED WIRE AND CABLE, STEEL, NOT INSULATED",73121090
0,945,6581,Other Countries,"OTHER STRANDED WIRE AND CABLE, STEEL, NOT INSULATED",73121090
0,937,4413,UNITED ARAB EMIRATES,LIFTING ROPES OF STEEL,73129010
0,970,1978,MALAYSIA,LIFTING ROPES OF STEEL,73129010
0,2132,11402,CHINA,LIFTING ROPES OF STEEL,73129010
0,346,2738,SOUTH KOREA,LIFTING ROPES OF STEEL,73129010
0,228,4255,U.S.A,LIFTING ROPES OF STEEL,73129010
0,87,1738,AUSTRIA,LIFTING ROPES OF STEEL,73129010
0,135,4130,GERMANY,LIFTING ROPES OF STEEL,73129010
0,108,1736,UNITED KINGDOM,LIFTING ROPES OF STEEL,73129010
0,95,2027,ITALY,LIFTING ROPES OF STEEL,73129010
0,307,4833,Other Countries,LIFTING ROPES OF STEEL,73129010
0,3278,9767,CHINA,"OTHER CABLES AND THE LIKE OF STEEL, NOT INSULATED",73129090
0,17,1131,NORTH KOREA,"OTHER CABLES AND THE LIKE OF STEEL, NOT INSULATED",73129090
0,376,3494,SOUTH KOREA,"OTHER CABLES AND THE LIKE OF STEEL, NOT INSULATED",73129090
0,48,2510,JAPAN,"OTHER CABLES AND THE LIKE OF STEEL, NOT INSULATED",73129090
0,74,2658,U.S.A,"OTHER CABLES AND THE LIKE OF STEEL, NOT INSULATED",73129090
0,123,3825,GERMANY,"OTHER CABLES AND THE LIKE OF STEEL, NOT INSULATED",73129090
0,81,2508,UNITED KINGDOM,"OTHER CABLES AND THE LIKE OF STEEL, NOT INSULATED",73129090
0,4,1736,BOSNIA&HERZEGOVINA,"OTHER CABLES AND THE LIKE OF STEEL, NOT INSULATED",73129090
0,660,7211,Other Countries,"OTHER CABLES AND THE LIKE OF STEEL, NOT INSULATED",73129090
0,1158,4470,UNITED ARAB EMIRATES,BARBED WIRE OF IRON OR STEEL; TWISTED WIRE,73130000
0,242,1153,INDIA,BARBED WIRE OF IRON OR STEEL; TWISTED WIRE,73130000
0,1840,4946,CHINA,BARBED WIRE OF IRON OR STEEL; TWISTED WIRE,73130000
0,394,1590,Other Countries,BARBED WIRE OF IRON OR STEEL; TWISTED WIRE,73130000
0,1717,3961,CHINA,OTHER WOVEN PRODUCTS OF IRON OR STEEL,73141900
0,1,3192,FRANCE,OTHER WOVEN PRODUCTS OF IRON OR STEEL,73141900
0,609,4854,Other Countries,OTHER WOVEN PRODUCTS OF IRON OR STEEL,73141900
0,758,7887,BAHRAIN,"GRILL AND FENCING, WELDED, 3MM OR MORE, IRON OR STEEL",73142000
0,4924,10224,UNITED ARAB EMIRATES,"GRILL AND FENCING, WELDED, 3MM OR MORE, IRON OR STEEL",73142000
0,1136,3575,CHINA,"GRILL AND FENCING, WELDED, 3MM OR MORE, IRON OR STEEL",73142000
0,183,1851,Other Countries,"GRILL AND FENCING, WELDED, 3MM OR MORE, IRON OR STEEL",73142000
0,1226,4826,CHINA,OTHER NET OR FENCES.,73143900
0,293,3342,PORTUGAL,OTHER NET OR FENCES.,73143900
0,71,1702,GERMANY,OTHER NET OR FENCES.,73143900
0,161,1257,ITALY,OTHER NET OR FENCES.,73143900
0,594,4261,Other Countries,OTHER NET OR FENCES.,73143900
0,2999,10430,CHINA,"OTHER GRILL OR NETTING, IRON OR STEEL",73144900
0,601,3463,SOUTH AFRICA,"OTHER GRILL OR NETTING, IRON OR STEEL",73144900
0,13,1325,U.S.A,"OTHER GRILL OR NETTING, IRON OR STEEL",73144900
0,780,8510,PORTUGAL,"OTHER GRILL OR NETTING, IRON OR STEEL",73144900
0,112,3008,BELGIUM,"OTHER GRILL OR NETTING, IRON OR STEEL",73144900
0,12,2220,UNITED KINGDOM,"OTHER GRILL OR NETTING, IRON OR STEEL",73144900
0,326,3635,ITALY,"OTHER GRILL OR NETTING, IRON OR STEEL",73144900
0,375,4468,POLAND,"OTHER GRILL OR NETTING, IRON OR STEEL",73144900
0,1005,5957,Other Countries,"OTHER GRILL OR NETTING, IRON OR STEEL",73144900
0,373,1335,CHINA,EXPANDED METAL GRILL OR NETTING,73145000
0,150,4763,SOUTH AFRICA,EXPANDED METAL GRILL OR NETTING,73145000
0,0,1074,NETHERLANDS,EXPANDED METAL GRILL OR NETTING,73145000
0,239,3085,Other Countries,EXPANDED METAL GRILL OR NETTING,73145000
0,239,1100,CHINA,ROLLER CHAIN,73151100
0,86,2765,JAPAN,ROLLER CHAIN,73151100
0,41,3860,U.S.A,ROLLER CHAIN,73151100
0,10,1152,PORTUGAL,ROLLER CHAIN,73151100
0,79,2486,GERMANY,ROLLER CHAIN,73151100
0,68,3316,Other Countries,ROLLER CHAIN,73151100
0,922,3026,UNITED ARAB EMIRATES,Other links of the chain of iron or steel,73151200
0,2070,8260,CHINA,Other links of the chain of iron or steel,73151200
0,122,1599,SOUTH KOREA,Other links of the chain of iron or steel,73151200
0,152,4323,JAPAN,Other links of the chain of iron or steel,73151200
0,98,4070,U.S.A,Other links of the chain of iron or steel,73151200
0,115,4991,GERMANY,Other links of the chain of iron or steel,73151200
0,64,2100,ITALY,Other links of the chain of iron or steel,73151200
0,143,5007,Other Countries,Other links of the chain of iron or steel,73151200
0,838,5270,CHINA,Other chains of iron or steel,73158900
0,38,3374,U.S.A,Other chains of iron or steel,73158900
0,31,2245,GERMANY,Other chains of iron or steel,73158900
0,189,4148,Other Countries,Other chains of iron or steel,73158900
0,1380,2523,UNITED ARAB EMIRATES,"ANCHORS, GRAPNELS AND PARTS, OF IRON OR STEEL",73160000
0,686,7628,CHINA,"ANCHORS, GRAPNELS AND PARTS, OF IRON OR STEEL",73160000
0,274,3567,Other Countries,"ANCHORS, GRAPNELS AND PARTS, OF IRON OR STEEL",73160000
0,518,1262,JORDAN,STEEL NAILS AND CARPENTRY NAILS,73170010
0,4089,11739,CHINA,STEEL NAILS AND CARPENTRY NAILS,73170010
0,1648,6036,TAIWAN,STEEL NAILS AND CARPENTRY NAILS,73170010
0,1668,4351,JAPAN,STEEL NAILS AND CARPENTRY NAILS,73170010
0,365,3459,NETHERLANDS,STEEL NAILS AND CARPENTRY NAILS,73170010
0,665,1496,Other Countries,STEEL NAILS AND CARPENTRY NAILS,73170010
0,5501,12586,CHINA,OTHER NAILS AND STAPLES,73170090
0,540,2296,TAIWAN,OTHER NAILS AND STAPLES,73170090
0,44,1021,JAPAN,OTHER NAILS AND STAPLES,73170090
0,49,1043,U.S.A,OTHER NAILS AND STAPLES,73170090
0,70,1267,GERMANY,OTHER NAILS AND STAPLES,73170090
0,127,1110,NETHERLANDS,OTHER NAILS AND STAPLES,73170090
0,538,4520,Other Countries,OTHER NAILS AND STAPLES,73170090
0,1267,4965,CHINA,OTHER WOOD SCREWS,73181200
0,438,3107,TAIWAN,OTHER WOOD SCREWS,73181200
0,308,2323,Other Countries,OTHER WOOD SCREWS,73181200
0,462,3086,CHINA,SCREW HOOKS AND SCREW RINGS,73181300
0,17,6370,GERMANY,SCREW HOOKS AND SCREW RINGS,73181300
0,23,1146,ITALY,SCREW HOOKS AND SCREW RINGS,73181300
0,242,4126,Other Countries,SCREW HOOKS AND SCREW RINGS,73181300
0,2796,8741,CHINA,SELF-TAPPING SCREWS,73181400
0,5707,33121,TAIWAN,SELF-TAPPING SCREWS,73181400
0,50,1029,U.S.A,SELF-TAPPING SCREWS,73181400
0,117,2851,GERMANY,SELF-TAPPING SCREWS,73181400
0,396,6299,Other Countries,SELF-TAPPING SCREWS,73181400
0,5299,44185,UNITED ARAB EMIRATES,OTHER SCREWS AND BOLTS,73181500
0,5261,38145,INDIA,OTHER SCREWS AND BOLTS,73181500
0,68,1649,MALAYSIA,OTHER SCREWS AND BOLTS,73181500
0,119,5948,SINGAPORE,OTHER SCREWS AND BOLTS,73181500
0,26800,108822,CHINA,OTHER SCREWS AND BOLTS,73181500
0,3490,36936,TAIWAN,OTHER SCREWS AND BOLTS,73181500
0,1762,23864,SOUTH KOREA,OTHER SCREWS AND BOLTS,73181500
0,4211,22199,JAPAN,OTHER SCREWS AND BOLTS,73181500
0,200,2548,AUSTRALIA,OTHER SCREWS AND BOLTS,73181500
0,467,50952,U.S.A,OTHER SCREWS AND BOLTS,73181500
0,18,1739,CANADA,OTHER SCREWS AND BOLTS,73181500
0,19,1106,SWEDEN,OTHER SCREWS AND BOLTS,73181500
0,20,1668,SWITZERLAND,OTHER SCREWS AND BOLTS,73181500
0,1583,34799,GERMANY,OTHER SCREWS AND BOLTS,73181500
0,52,4714,NETHERLANDS,OTHER SCREWS AND BOLTS,73181500
0,94,1352,BELGIUM,OTHER SCREWS AND BOLTS,73181500
0,1665,35612,UNITED KINGDOM,OTHER SCREWS AND BOLTS,73181500
0,119,3734,FRANCE,OTHER SCREWS AND BOLTS,73181500
0,1056,24762,ITALY,OTHER SCREWS AND BOLTS,73181500
0,259,3986,TURKEY,OTHER SCREWS AND BOLTS,73181500
0,172,4932,SPAIN,OTHER SCREWS AND BOLTS,73181500
0,186,2565,CZECH REPUBLIC,OTHER SCREWS AND BOLTS,73181500
0,563,11047,Other Countries,OTHER SCREWS AND BOLTS,73181500
0,1070,7209,INDIA,NUTS,73181600
0,7879,34512,CHINA,NUTS,73181600
0,157,3460,TAIWAN,NUTS,73181600
0,88,1875,SOUTH KOREA,NUTS,73181600
0,82,8208,JAPAN,NUTS,73181600
0,70,7459,U.S.A,NUTS,73181600
0,327,5437,GERMANY,NUTS,73181600
0,30,1592,UNITED KINGDOM,NUTS,73181600
0,60,3828,ITALY,NUTS,73181600
0,265,6430,Other Countries,NUTS,73181600
0,222,1098,UNITED ARAB EMIRATES,"OTHER HOOKS, RIVETS, SCREWS AND THE LIKE",73181900
0,1957,12058,INDIA,"OTHER HOOKS, RIVETS, SCREWS AND THE LIKE",73181900
0,8638,31794,CHINA,"OTHER HOOKS, RIVETS, SCREWS AND THE LIKE",73181900
0,685,5907,TAIWAN,"OTHER HOOKS, RIVETS, SCREWS AND THE LIKE",73181900
0,296,1678,SOUTH KOREA,"OTHER HOOKS, RIVETS, SCREWS AND THE LIKE",73181900
0,84,1504,JAPAN,"OTHER HOOKS, RIVETS, SCREWS AND THE LIKE",73181900
0,81,4002,U.S.A,"OTHER HOOKS, RIVETS, SCREWS AND THE LIKE",73181900
0,198,1670,BRAZIL,"OTHER HOOKS, RIVETS, SCREWS AND THE LIKE",73181900
0,230,8826,SWITZERLAND,"OTHER HOOKS, RIVETS, SCREWS AND THE LIKE",73181900
0,232,4343,AUSTRIA,"OTHER HOOKS, RIVETS, SCREWS AND THE LIKE",73181900
0,253,5680,GERMANY,"OTHER HOOKS, RIVETS, SCREWS AND THE LIKE",73181900
0,179,3043,ITALY,"OTHER HOOKS, RIVETS, SCREWS AND THE LIKE",73181900
0,703,5591,TURKEY,"OTHER HOOKS, RIVETS, SCREWS AND THE LIKE",73181900
0,61,1505,SPAIN,"OTHER HOOKS, RIVETS, SCREWS AND THE LIKE",73181900
0,69,1107,POLAND,"OTHER HOOKS, RIVETS, SCREWS AND THE LIKE",73181900
0,29,1087,HUNGARY,"OTHER HOOKS, RIVETS, SCREWS AND THE LIKE",73181900
0,382,6664,Other Countries,"OTHER HOOKS, RIVETS, SCREWS AND THE LIKE",73181900
0,463,2825,INDIA,SPRING WASHERS AND OTHER LOCK WASHERS,73182100
0,2684,11188,CHINA,SPRING WASHERS AND OTHER LOCK WASHERS,73182100
0,141,1428,TAIWAN,SPRING WASHERS AND OTHER LOCK WASHERS,73182100
0,39,1061,SOUTH KOREA,SPRING WASHERS AND OTHER LOCK WASHERS,73182100
0,654,5066,JAPAN,SPRING WASHERS AND OTHER LOCK WASHERS,73182100
0,51,5039,U.S.A,SPRING WASHERS AND OTHER LOCK WASHERS,73182100
0,172,5749,GERMANY,SPRING WASHERS AND OTHER LOCK WASHERS,73182100
0,94,1398,NETHERLANDS,SPRING WASHERS AND OTHER LOCK WASHERS,73182100
